trial0000085, DFBA, 280.0, 2, 140.00, 6.50, 0.16822563, 0.00000000, GVWY, 7522.0, 38, 197.95, 15.82, 0.00001018, 0.00000085
trial0000086, DFBA, 258.5, 2, 129.25, 6.00, 0.18195082, 0.00000000, GVWY, 7945.5, 38, 209.09, 15.84, 0.00001016, 0.00000071
trial0000087, DFBA, 232.0, 2, 116.00, 5.50, 0.16851957, 0.00000198, GVWY, 7503.5, 38, 197.46, 15.66, 0.00000884, 0.00000043
trial0000088, DFBA, 245.5, 2, 122.75, 8.00, 0.16311876, 0.00000127, GVWY, 7446.5, 38, 195.96, 15.26, 0.00000894, 0.00000059
trial0000089, DFBA, 351.0, 2, 175.50, 7.00, 0.17867998, 0.00000010, GVWY, 8184.5, 38, 215.38, 16.18, 0.00001086, 0.00000072
trial0000090, DFBA, 176.0, 2, 88.00, 5.50, 0.16749775, 0.00000069, GVWY, 7647.0, 38, 201.24, 15.87, 0.00001090, 0.00000068
trial0000091, DFBA, 319.5, 2, 159.75, 8.50, 0.16503232, 0.00000249, GVWY, 7863.5, 38, 206.93, 15.82, 0.00001175, 0.00000062
trial0000092, DFBA, 214.5, 2, 107.25, 8.00, 0.16868380, 0.00000000, GVWY, 7811.5, 38, 205.57, 15.50, 0.00001135, 0.00000082
trial0000093, DFBA, 398.75, 2, 199.38, 8.00, 0.16565742, 0.00000000, GVWY, 7638.25, 38, 201.01, 16.11, 0.00001011, 0.00000076
trial0000094, DFBA, 275.25, 2, 137.62, 9.00, 0.16532329, 0.00000000, GVWY, 7576.25, 38, 199.38, 15.71, 0.00000885, 0.00000069
trial0000095, DFBA, 297.5, 2, 148.75, 7.50, 0.16190668, 0.00000062, GVWY, 7607.5, 38, 200.20, 15.76, 0.00001068, 0.00000096
trial0000096, DFBA, 280.0, 2, 140.00, 6.50, 0.16481220, 0.00000062, GVWY, 7966.5, 38, 209.64, 15.79, 0.00001010, 0.00000094
trial0000097, DFBA, 309.5, 2, 154.75, 7.50, 0.18396235, 0.00000120, GVWY, 8072.5, 38, 212.43, 15.76, 0.00000940, 0.00000070
trial0000098, DFBA, 318.0, 2, 159.00, 7.50, 0.16735725, 0.00000000, GVWY, 7545.75, 38, 198.57, 15.63, 0.00001017, 0.00000071
trial0000099, DFBA, 302.75, 2, 151.38, 8.00, 0.16920800, 0.00000000, GVWY, 8068.25, 38, 212.32, 15.84, 0.00001052, 0.00000137
trial0000100, DFBA, 284.0, 2, 142.00, 7.00, 0.16583276, 0.00000000, GVWY, 7433.0, 38, 195.61, 15.42, 0.00001236, 0.00000083
trial0000101, DFBA, 428.75, 2, 214.38, 11.00, 0.17213734, 0.00000061, GVWY, 8143.25, 38, 214.30, 16.05, 0.00000959, 0.00000068
trial0000102, DFBA, 339.5, 2, 169.75, 8.50, 0.16842301, 0.00000134, GVWY, 7772.5, 38, 204.54, 15.82, 0.00001056, 0.00000060
trial0000103, DFBA, 574.25, 2, 287.12, 13.00, 0.16282121, 0.00000000, GVWY, 8122.75, 38, 213.76, 16.21, 0.00000945, 0.00000054
trial0000104, DFBA, 331.25, 2, 165.62, 7.00, 0.16678971, 0.00000000, GVWY, 7155.75, 38, 188.31, 15.47, 0.00001108, 0.00000084
trial0000105, DFBA, 337.0, 2, 168.50, 8.00, 0.16941543, 0.00000075, GVWY, 7597.0, 38, 199.92, 15.21, 0.00000938, 0.00000079
trial0000106, DFBA, 325.25, 2, 162.62, 7.00, 0.16513216, 0.00000000, GVWY, 7795.75, 38, 205.15, 16.16, 0.00000965, 0.00000062
trial0000107, DFBA, 536.5, 2, 268.25, 10.50, 0.16462632, 0.00000061, GVWY, 7709.75, 38, 202.89, 15.61, 0.00000896, 0.00000064
trial0000108, DFBA, 309.5, 2, 154.75, 6.50, 0.16236427, 0.00000072, GVWY, 8038.0, 38, 211.53, 15.42, 0.00000983, 0.00000076
trial0000109, DFBA, 349.75, 2, 174.88, 9.50, 0.16858517, 0.00000068, GVWY, 7538.75, 38, 198.39, 14.47, 0.00001106, 0.00000066
trial0000110, DFBA, 299.5, 2, 149.75, 6.50, 0.16576217, 0.00000062, GVWY, 7580.5, 38, 199.49, 15.82, 0.00000998, 0.00000076
trial0000111, DFBA, 345.0, 2, 172.50, 9.00, 0.16916419, 0.00000000, GVWY, 7691.0, 38, 202.39, 15.58, 0.00000928, 0.00000098
trial0000112, DFBA, 386.5, 2, 193.25, 11.00, 0.16364648, 0.00000000, GVWY, 7787.5, 38, 204.93, 15.47, 0.00000815, 0.00000046
trial0000113, DFBA, 253.0, 2, 126.50, 7.50, 0.16342807, 0.00000075, GVWY, 8189.0, 38, 215.50, 16.50, 0.00001043, 0.00000071
trial0000114, DFBA, 311.0, 2, 155.50, 9.00, 0.16426294, 0.00000000, GVWY, 8083.0, 38, 212.71, 16.00, 0.00000897, 0.00000085
trial0000115, DFBA, 322.5, 2, 161.25, 9.00, 0.16992371, 0.00000066, GVWY, 8075.5, 38, 212.51, 15.32, 0.00001150, 0.00000044
trial0000116, DFBA, 357.75, 2, 178.88, 8.00, 0.16211774, 0.00000000, GVWY, 8042.75, 38, 211.65, 16.13, 0.00001021, 0.00000065
trial0000117, DFBA, 357.5, 2, 178.75, 7.50, 0.16547686, 0.00000059, GVWY, 8076.5, 38, 212.54, 15.87, 0.00000977, 0.00000055
trial0000118, DFBA, 380.0, 2, 190.00, 9.50, 0.16152692, 0.00000000, GVWY, 7370.0, 38, 193.95, 15.34, 0.00000933, 0.00000069
trial0000119, DFBA, 495.25, 2, 247.62, 10.00, 0.15306748, 0.00000299, GVWY, 8206.75, 38, 215.97, 16.63, 0.00000887, 0.00000059
trial0000120, DFBA, 322.75, 2, 161.38, 7.50, 0.17117575, 0.00000239, GVWY, 6658.25, 38, 175.22, 13.97, 0.00000988, 0.00000072
trial0000121, DFBA, 471.75, 2, 235.88, 8.50, 0.16405417, 0.00000000, GVWY, 7706.75, 38, 202.81, 15.63, 0.00001153, 0.00000053
trial0000122, DFBA, 392.0, 2, 196.00, 9.00, 0.17657267, 0.00000063, GVWY, 7693.5, 38, 202.46, 15.32, 0.00000920, 0.00000063
trial0000123, DFBA, 515.75, 2, 257.88, 10.00, 0.16872148, 0.00000000, GVWY, 7815.25, 38, 205.66, 16.05, 0.00001026, 0.00000066
trial0000124, DFBA, 367.0, 2, 183.50, 10.00, 0.16187209, 0.00000194, GVWY, 7979.0, 38, 209.97, 15.50, 0.00001049, 0.00000055
trial0000125, DFBA, 278.75, 2, 139.38, 7.50, 0.16588826, 0.00000007, GVWY, 7673.25, 38, 201.93, 15.58, 0.00001025, 0.00000081
trial0000126, DFBA, 427.0, 2, 213.50, 10.50, 0.16885126, 0.00000064, GVWY, 7292.0, 38, 191.89, 15.95, 0.00001039, 0.00000089
trial0000127, DFBA, 453.25, 2, 226.62, 10.00, 0.16297387, 0.00000133, GVWY, 7982.25, 38, 210.06, 15.97, 0.00000890, 0.00000044
trial0000128, DFBA, 272.0, 2, 136.00, 6.50, 0.16147886, 0.00000000, GVWY, 7859.5, 38, 206.83, 16.05, 0.00000995, 0.00000091
trial0000129, DFBA, 284.25, 2, 142.12, 9.50, 0.16585039, 0.00000126, GVWY, 7405.75, 38, 194.89, 15.76, 0.00000950, 0.00000059
trial0000130, DFBA, 396.5, 2, 198.25, 9.50, 0.16046231, 0.00000060, GVWY, 8257.5, 38, 217.30, 16.50, 0.00000937, 0.00000084
trial0000131, DFBA, 160.5, 2, 80.25, 3.50, 0.18099375, 0.00000203, GVWY, 7312.5, 38, 192.43, 15.03, 0.00001087, 0.00000110
trial0000132, DFBA, 317.25, 2, 158.62, 9.50, 0.16352204, 0.00000130, GVWY, 7194.75, 38, 189.34, 15.63, 0.00000878, 0.00000081
trial0000133, DFBA, 223.75, 2, 111.88, 6.50, 0.16556834, 0.00000071, GVWY, 7462.25, 38, 196.38, 14.82, 0.00000875, 0.00000051
trial0000134, DFBA, 220.5, 2, 110.25, 7.00, 0.16877725, 0.00000250, GVWY, 7060.5, 38, 185.80, 15.68, 0.00000974, 0.00000065
trial0000135, DFBA, 259.0, 2, 129.50, 7.00, 0.16546499, 0.00000189, GVWY, 7289.0, 38, 191.82, 15.11, 0.00001046, 0.00000060
trial0000136, DFBA, 230.0, 2, 115.00, 8.50, 0.16676838, 0.00000000, GVWY, 7256.0, 38, 190.95, 14.89, 0.00000977, 0.00000039
trial0000137, DFBA, 284.5, 2, 142.25, 7.00, 0.16228473, 0.00000062, GVWY, 7921.5, 38, 208.46, 16.05, 0.00001109, 0.00000075
trial0000138, DFBA, 411.5, 2, 205.75, 8.00, 0.16021246, 0.00000000, GVWY, 7579.5, 38, 199.46, 15.11, 0.00000919, 0.00000069
trial0000139, DFBA, 272.0, 2, 136.00, 7.50, 0.16575312, 0.00000000, GVWY, 7845.0, 38, 206.45, 16.29, 0.00000955, 0.00000054
